CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Domain Name,Parent,Customer priority,Income Level,Education Category,Full Name,Birth Year
21571,Mr.,Darryl,Yang,25-Apr-70,M,M,darryl5@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Darryl Yang,1970
21549,Mr.,Jerome,Ruiz,23-Mar-47,S,M,jerome2@adventure-works.com,100000,3,High School,Management,Y,Adventure      Works,Yes,Standard,High,High School,Mr. Jerome Ruiz,1947
21547,Mr.,Brad,Raje,13-May-48,S,M,brad14@adventure-works.com,120000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Brad Raje,1948
21544,Mr.,Gary,Moreno,26-Apr-49,M,M,gary17@adventure-works.com,150000,4,High School,Management,Y,Adventure      Works,Yes,Priority,Very High,High School,Mr. Gary Moreno,1949
20592,Mr.,Jorge,Liu,21-Sep-49,M,M,jorge5@adventure-works.com,160000,4,High School,Management,Y,Adventure      Works,Yes,Priority,Very High,High School,Mr. Jorge Liu,1949
20593,Mr.,Joel,Jordan,23-Oct-48,M,M,joel0@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Joel Jordan,1948
20594,Mr.,Arthur,Torres,23-Mar-48,M,M,arthur36@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Arthur Torres,1948
20599,Mr.,Kyle,Wang,12-Jun-47,M,M,kyle20@adventure-works.com,120000,5,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Kyle Wang,1947
20625,Mr.,Rafael,Yuan,13-May-71,M,M,rafael30@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Rafael Yuan,1971
20626,Mr.,Jarrod,Sara,14-Feb-71,M,M,jarrod10@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Jarrod Sara,1971
20609,Mr.,Fernando,Bryant,05-Apr-73,M,M,fernando59@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Fernando Bryant,1973
20586,Mr.,Clayton,Zhao,17-Oct-50,M,M,clayton9@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Clayton Zhao,1950
22833,Mr.,Bruce,Prasad,22-Mar-48,M,M,bruce8@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Bruce Prasad,1948
22837,Mr.,Sergio,Chandra,10-Feb-47,M,M,sergio2@adventure-works.com,120000,5,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Sergio Chandra,1947
22850,Mr.,Devon,Luo,05-Feb-74,M,M,devon4@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Devon Luo,1974
22857,Mr.,Julio,Romero,15-Jan-72,M,M,julio9@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Julio Romero,1972
22860,Mr.,Cedric,Kumar,27-May-70,M,M,cedric29@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Cedric Kumar,1970
21864,Mr.,Martin,Lopez,22-Oct-48,S,M,martin21@adventure-works.com,100000,3,High School,Management,Y,Adventure      Works,Yes,Standard,High,High School,Mr. Martin Lopez,1948
21858,Mr.,Curtis,Lin,15-Aug-49,S,M,curtis7@adventure-works.com,160000,4,High School,Management,N,Adventure      Works,Yes,Priority,Very High,High School,Mr. Curtis Lin,1949
21888,Mr.,Evan,Edwards,04-Sep-73,S,M,evan25@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Evan Edwards,1973
21896,Mr.,Roy,Subram,26-Jul-70,M,M,roy13@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Roy Subram,1970
18177,Mr.,Reginald,Suarez,16-Sep-50,M,M,reginald5@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Reginald Suarez,1950
18180,Mr.,Juan,Howard,16-Aug-49,M,M,juan21@adventure-works.com,120000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Juan Howard,1949
18181,Mr.,Neil,Diaz,12-Oct-49,M,M,neil4@adventure-works.com,150000,4,High School,Management,Y,Adventure      Works,Yes,Priority,Very High,High School,Mr. Neil Diaz,1949
18196,Mr.,Ivan,Rana,23-Mar-74,M,M,ivan7@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Ivan Rana,1974
18203,Mr.,Louis,Kumar,26-Feb-73,S,M,louis25@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Louis Kumar,1973
18206,Mr.,Bruce,Madan,20-Mar-72,M,M,bruce6@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Bruce Madan,1972
18207,Mr.,Phillip,Gonzalez,19-Sep-72,M,M,phillip20@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Phillip Gonzalez,1972
18214,Mr.,Ronald,Suri,28-Dec-71,M,M,ronald2@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Ronald Suri,1971
18217,Mr.,Danny,Alonso,21-Jun-70,M,M,danny9@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Danny Alonso,1970
18218,Mr.,Thomas,Powell,06-Aug-70,M,M,thomas10@adventure-works.com,110000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Thomas Powell,1970
19941,Mr.,Cedric,Liang,11-Mar-49,S,M,cedric16@adventure-works.com,160000,3,High School,Management,N,Adventure      Works,Yes,Priority,Very High,High School,Mr. Cedric Liang,1949
19943,Mr.,Walter,Carlson,27-Feb-48,M,M,walter11@adventure-works.com,90000,4,High School,Management,N,Adventure      Works,Yes,Standard,Average,High School,Mr. Walter Carlson,1948
19960,Mr.,Phil,Spencer,02-Feb-73,M,M,phil0@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Phil Spencer,1973
19965,Mr.,Jay,Lopez,13-Nov-73,M,M,jay23@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Jay Lopez,1973
19971,Mr.,Jeffery,Lu,05-Jul-71,S,M,jeffery12@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Jeffery Lu,1971
19974,Mr.,George,Fernandez,13-Aug-70,M,M,george22@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. George Fernandez,1970
19077,Mr.,Pedro,Prasad,10-Sep-48,M,M,pedro9@adventure-works.com,110000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Pedro Prasad,1948
19075,Mr.,Brent,Wu,24-Mar-48,M,M,brent6@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Brent Wu,1948
19100,Mr.,Bradley,Rai,01-Jun-71,M,M,bradley20@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Bradley Rai,1971
19096,Mr.,Douglas,Suri,23-Oct-72,S,M,douglas4@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Douglas Suri,1972
19073,Mr.,Lolan,Song,07-Sep-49,M,M,lolan1@adventure-works.com,170000,0,High School,Management,N,Adventure      Works,No,Standard,Very High,High School,Mr. Lolan Song,1949
19070,Mr.,Kristopher,Garcia,27-Sep-50,M,M,kristopher13@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Kristopher Garcia,1950
19071,Mr.,Joe,Jimenez,15-Apr-50,M,M,joe29@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Joe Jimenez,1950
19069,Mr.,Thomas,Hall,12-Jul-50,M,M,thomas84@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Thomas Hall,1950
27328,Mr.,Edgar,Srini,27-Mar-49,S,M,edgar9@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Edgar Srini,1949
27366,Mr.,Bob,Alan,10-Apr-71,S,M,bob6@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Bob Alan,1971
27332,Mr.,Tony,Raji,25-Feb-48,M,M,tony23@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Tony Raji,1948
27336,Mr.,George,Suri,13-Oct-47,S,M,george6@adventure-works.com,120000,5,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. George Suri,1947
27365,Mr.,Jimmy,Jimenez,15-May-71,S,M,jimmy8@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Jimmy Jimenez,1971
27355,Mr.,Nelson,Suarez,27-Jun-73,M,M,nelson18@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Nelson Suarez,1973
27973,Mr.,Randall,Serrano,26-Nov-73,M,M,randall18@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Randall Serrano,1973
27974,Mr.,Dustin,Shen,22-May-73,S,M,dustin2@adventure-works.com,160000,2,High School,Management,Y,Adventure      Works,Yes,Priority,Very High,High School,Mr. Dustin Shen,1973
27977,Mr.,Jerome,Alonso,23-Apr-72,S,M,jerome6@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Jerome Alonso,1972
26439,Mr.,Isaac,Morris,05-Mar-72,S,M,isaac18@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Isaac Morris,1972
26440,Mr.,Devin,Green,14-Jan-72,S,M,devin28@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Devin Green,1972
26445,Mr.,Aidan,Foster,06-Sep-70,S,M,aidan17@adventure-works.com,110000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Aidan Foster,1970
26446,Mr.,Jamie,Muñoz,09-Mar-70,S,M,jamie31@adventure-works.com,130000,5,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Jamie Muñoz,1970
26447,Mr.,Noah,Russell,20-Apr-71,S,M,noah17@adventure-works.com,110000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Noah Russell,1971
27986,Mr.,Henry,Vance,07-Apr-70,S,M,henry6@adventure-works.com,110000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Henry Vance,1970
28949,Mr.,Lance,Ramos,23-Apr-73,S,M,lance17@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Lance Ramos,1973
28952,Mr.,Arturo,Huang,17-Sep-72,S,M,arturo6@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Arturo Huang,1972
28954,Mr.,Omar,Hu,22-Dec-72,M,M,omar19@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Omar Hu,1972
28958,Mr.,Randy,Liang,02-Dec-72,M,M,randy19@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Randy Liang,1972
28959,Mr.,Jimmy,Ashe,15-Jan-72,M,M,jimmy7@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Jimmy Ashe,1972
28961,Mr.,Mathew,Ramos,21-Feb-71,S,M,mathew13@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Mathew Ramos,1971
28963,Mr.,Ross,Prasad,09-Sep-70,S,M,ross9@adventure-works.com,110000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Ross Prasad,1970
28962,Mr.,Stanley,Lopez,03-Jul-70,S,M,stanley18@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Stanley Lopez,1970
28909,Mr.,Tommy,Champion,05-Jan-50,M,M,tommy11@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Tommy Champion,1950
28911,Mr.,Levi,Rodriguez,20-Mar-50,M,M,levi17@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Levi Rodriguez,1950
28915,Mr.,Johnny,Yuan,27-May-49,S,M,johnny7@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Johnny Yuan,1949
28921,Mr.,Corey,Deng,17-May-47,M,M,corey1@adventure-works.com,120000,5,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Corey Deng,1947
27983,Mr.,Ruben,Saunders,21-Oct-71,S,M,ruben43@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Ruben Saunders,1971
27987,Mr.,Wyatt,Jenkins,19-Jun-70,S,M,wyatt58@adventure-works.com,110000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Wyatt Jenkins,1970
24875,Mr.,Darryl,Zhang,21-May-49,S,M,darryl0@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Darryl Zhang,1949
24876,Mr.,Jarrod,Subram,22-Jul-49,S,M,jarrod13@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Jarrod Subram,1949
24571,Mr.,Roberto,Navarro,26-Aug-50,S,M,roberto10@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Roberto Navarro,1950
24575,Mr.,Arturo,Zhu,15-Apr-49,S,M,arturo15@adventure-works.com,150000,3,High School,Management,N,Adventure      Works,Yes,Priority,Very High,High School,Mr. Arturo Zhu,1949
24576,Mr.,Jake,Hu,16-Sep-49,S,M,jake18@adventure-works.com,150000,4,High School,Management,N,Adventure      Works,Yes,Priority,Very High,High School,Mr. Jake Hu,1949
24577,Mr.,Gilbert,Lal,03-Feb-48,S,M,gilbert29@adventure-works.com,170000,0,High School,Management,N,Adventure      Works,No,Standard,Very High,High School,Mr. Gilbert Lal,1948
24573,Mr.,Colin,Rai,16-Sep-50,M,M,colin40@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Colin Rai,1950
24598,Mr.,Irma,Sherwood,03-Sep-74,S,M,irma0@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Irma Sherwood,1974
24605,Mr.,Roger,Wang,16-Jun-72,S,M,roger6@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Roger Wang,1972
24610,Mr.,Troy,Kapoor,06-Nov-72,S,M,troy1@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Troy Kapoor,1972
24909,Mr.,Grant,Yuan,12-Dec-72,M,M,grant8@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Grant Yuan,1972
23626,Mr.,Ross,Mehta,11-Mar-50,S,M,ross14@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Ross Mehta,1950
23629,Mr.,Alfredo,Gill,03-Apr-50,M,M,alfredo15@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Alfredo Gill,1950
23631,Mr.,Colin,Wang,05-Mar-49,S,M,colin1@adventure-works.com,80000,5,High School,Management,N,Adventure      Works,Yes,Standard,Average,High School,Mr. Colin Wang,1949
23634,Mr.,Ernest,Li,21-Jul-49,M,M,ernest3@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Ernest Li,1949
23635,Mr.,Alvin,Luo,27-Mar-49,M,M,alvin28@adventure-works.com,160000,4,High School,Management,Y,Adventure      Works,Yes,Priority,Very High,High School,Mr. Alvin Luo,1949
23638,Mr.,Nelson,Ruiz,18-Apr-48,M,M,nelson2@adventure-works.com,120000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Nelson Ruiz,1948
23653,Mr.,Devin,Campbell,21-Oct-73,S,M,devin39@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Devin Campbell,1973
23658,Mr.,Ross,Arun,25-Nov-72,M,M,ross6@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Ross Arun,1972
23659,Mr.,Drew,Shan,10-Apr-72,S,M,drew11@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Drew Shan,1972
24910,Mr.,Terrance,Madan,13-Aug-72,M,M,terrance5@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Terrance Madan,1972
24915,Mr.,Stanley,Patel,23-Mar-71,S,M,stanley3@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Stanley Patel,1971
25831,Mr.,Sebastian,Torres,25-Jun-71,M,M,sebastian5@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Sebastian Torres,1971
25803,Mr.,Gregory,Xu,09-May-49,M,M,gregory9@adventure-works.com,120000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Gregory Xu,1949
26410,Mr.,Franklin,Goel,10-May-50,S,M,franklin36@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Franklin Goel,1950
26411,Mr.,Mario,Xu,06-Nov-50,S,M,mario4@adventure-works.com,110000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Mario Xu,1950
26414,Mr.,George,Patel,05-Sep-49,M,M,george9@adventure-works.com,120000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. George Patel,1949
26417,Mr.,Dustin,Rai,20-Dec-48,S,M,dustin18@adventure-works.com,130000,5,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Dustin Rai,1948
26419,Mr.,Geoffrey,Suri,24-Apr-47,M,M,geoffrey0@adventure-works.com,100000,3,High School,Management,N,Adventure      Works,Yes,Standard,High,High School,Mr. Geoffrey Suri,1947
24924,Mr.,Richard,Anderson,18-Jul-71,M,M,richard50@adventure-works.com,110000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Richard Anderson,1971
12690,Mr.,Roger,Zhang,12-Sep-72,M,M,roger5@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Roger Zhang,1972
12691,Mr.,Rafael,Andersen,09-Feb-72,M,M,rafael37@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Rafael Andersen,1972
12698,Mr.,Mohamed,Pal,14-May-70,M,M,mohamed2@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Mohamed Pal,1970
12655,Mr.,Larry,Vazquez,20-Feb-49,M,M,larry17@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Larry Vazquez,1949
12656,Mr.,Blake,Roberts,05-Sep-49,M,M,blake40@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Blake Roberts,1949
12659,Mr.,Damien,Chande,17-Mar-48,M,M,damien31@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Damien Chande,1948
12677,Mr.,Cedric,Liu,05-Nov-74,M,M,cedric4@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Cedric Liu,1974
12651,Mr.,Martin,Malhotra,16-Jun-50,S,M,martin10@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Martin Malhotra,1950
12650,Mr.,Aaron,Wright,06-Mar-50,M,M,aaron52@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Aaron Wright,1950
15147,Mr.,Clarence,Chen,16-Mar-71,M,M,clarence38@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Clarence Chen,1971
15142,Mr.,Karl,Nara,12-May-72,M,M,karl17@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Karl Nara,1972
15137,Mr.,Luke,Foster,13-Aug-72,M,M,luke5@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Luke Foster,1972
15711,Mr.,Jeffery,Liang,02-Jul-48,M,M,jeffery16@adventure-works.com,110000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Jeffery Liang,1948
12328,Mr.,Eugene,Zhao,18-Mar-50,S,M,eugene14@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Eugene Zhao,1950
12332,Mr.,Andres,Nara,10-Aug-48,M,M,andres14@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Andres Nara,1948
12333,Mr.,Terrance,Rodriguez,18-Nov-48,M,M,terrance17@adventure-works.com,90000,4,High School,Management,N,Adventure      Works,Yes,Standard,Average,High School,Mr. Terrance Rodriguez,1948
12334,Mr.,Roy,Jimenez,20-Aug-48,M,M,roy26@adventure-works.com,130000,5,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Roy Jimenez,1948
12335,Mr.,Francisco,Ashe,23-Feb-48,S,M,francisco7@adventure-works.com,150000,3,High School,Management,N,Adventure      Works,Yes,Priority,Very High,High School,Mr. Francisco Ashe,1948
12352,Mr.,Ramon,Zhang,05-Mar-73,M,M,ramon0@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Ramon Zhang,1973
13604,Mr.,Nuan,Zheng,11-Sep-50,M,M,nuan3@adventure-works.com,130000,4,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Nuan Zheng,1950
13605,Mr.,Gerrit,Straatsma,18-Nov-49,M,M,gerrit0@adventure-works.com,80000,5,High School,Management,N,Adventure      Works,Yes,Standard,Average,High School,Mr. Gerrit Straatsma,1949
13607,Mr.,Levi,Rana,05-Apr-49,S,M,levi10@adventure-works.com,110000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Levi Rana,1949
13609,Mr.,Ramon,Yang,15-Apr-49,M,M,ramon4@adventure-works.com,150000,5,High School,Management,Y,Adventure      Works,Yes,Priority,Very High,High School,Mr. Ramon Yang,1949
13610,Mr.,Omar,Sharma,28-Nov-48,M,M,omar29@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Omar Sharma,1948
13611,Mr.,Marshall,Huang,23-Mar-48,M,M,marshall5@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Marshall Huang,1948
13639,Mr.,Colin,Liang,07-Aug-71,M,M,colin18@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Colin Liang,1971
13646,Mr.,Terry,Yuan,09-Oct-70,M,M,terry10@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Terry Yuan,1970
14203,Mr.,Seth,Rodriguez,14-May-47,S,M,seth19@adventure-works.com,80000,5,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Seth Rodriguez,1947
14199,Mr.,Samuel,Anderson,02-Jul-49,M,M,samuel66@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Samuel Anderson,1949
14192,Mr.,Ronald,Kapoor,23-Aug-50,M,M,ronald3@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Ronald Kapoor,1950
14208,Mr.,Eugene,Xu,22-Aug-47,S,M,eugene16@adventure-works.com,120000,5,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Eugene Xu,1947
14233,Mr.,Ricardo,She,27-Jun-71,S,M,ricardo0@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Ricardo She,1971
14232,Mr.,Omar,Huang,18-Mar-71,M,M,omar6@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Omar Huang,1971
15115,Mr.,Christian,Patterson,13-Jun-50,S,M,christian25@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Christian Patterson,1950
15118,Mr.,Nelson,Ortega,09-Jul-49,M,M,nelson21@adventure-works.com,170000,5,High School,Management,Y,Adventure      Works,Yes,Priority,Very High,High School,Mr. Nelson Ortega,1949
16604,Mr.,Roy,Serrano,04-Jan-47,M,M,roy36@adventure-works.com,120000,5,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Roy Serrano,1947
16636,Mr.,Danny,Gomez,26-Aug-70,M,M,danny1@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Danny Gomez,1970
16632,Mr.,Ruben,Romero,17-May-71,S,M,ruben32@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Ruben Romero,1971
16630,Mr.,Jaime,Sutton,11-Jul-72,M,M,jaime28@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Jaime Sutton,1972
16622,Mr.,Byron,Navarro,15-May-73,S,M,byron6@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Byron Navarro,1973
16617,Mr.,Alvin,Xie,06-Feb-74,M,M,alvin25@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Alvin Xie,1974
16625,Mr.,Grant,Deng,22-May-72,M,M,grant3@adventure-works.com,100000,0,High School,Management,N,Adventure      Works,No,Standard,High,High School,Mr. Grant Deng,1972
17257,Mr.,Darren,Rana,24-May-70,M,M,darren14@adventure-works.com,130000,5,High School,Management,N,Adventure      Works,Yes,Priority,High,High School,Mr. Darren Rana,1970
17256,Mr.,Noah,Flores,13-Apr-70,M,M,noah9@adventure-works.com,110000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Noah Flores,1970
17253,Mr.,Roy,Suri,02-Apr-71,M,M,roy0@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Roy Suri,1971
11455,Mr.,Ross,Sanz,21-Apr-74,M,M,ross38@adventure-works.com,100000,0,High School,Management,Y,Adventure      Works,No,Standard,High,High School,Mr. Ross Sanz,1974
11437,Mr.,Alfredo,Moreno,17-Dec-49,M,M,alfredo7@adventure-works.com,90000,4,High School,Management,Y,Adventure      Works,Yes,Standard,Average,High School,Mr. Alfredo Moreno,1949
11450,Mr.,Brett,Mehta,12-Nov-75,S,M,brett13@adventure-works.com,130000,4,High School,Management,Y,Adventure      Works,Yes,Priority,High,High School,Mr. Brett Mehta,1975
